tconst,rating,seasonNumber
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,3
tt0059968,7.5,1
tt0059968,7.5,3
tt0059968,7.5,3
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,2
tt0059968,7.5,2
tt0059968,7.5,1
tt0059968,7.5,1
tt0059968,7.5,1
tt0103359,9,4
tt0103359,9,1
tt0103359,9,1
tt0103359,9,2
tt0103359,9,3
tt0103359,9,3
tt0103359,9,3
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,4
tt0103359,9,1
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,2
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,2
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,2
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,2
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,1
tt0103359,9,3
tt0103359,9,1
tt0103359,9,2
tt0103359,9,2
tt0103359,9,4
tt0103359,9,2
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,4
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,4
tt0103359,9,1
tt0103359,9,2
tt0103359,9,3
tt0103359,9,2
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0103359,9,1
tt0398417,7.3,3
tt0398417,7.3,3
tt0398417,7.3,3
tt0398417,7.3,1
tt0398417,7.3,3
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,2
tt0398417,7.3,3
tt0398417,7.3,3
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,1
tt0398417,7.3,3
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,2
tt0398417,7.3,1
tt0398417,7.3,2
tt0398417,7.3,2
tt0398417,7.3,3
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,1
tt0398417,7.3,1
tt0062544,7.7,1
tt0118266,8.6,2
tt0118266,8.6,2
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,1
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,1
tt0118266,8.6,1
tt0118266,8.6,2
tt0118266,8.6,1
tt0118266,8.6,1
tt0238763,7.2,1
tt0238763,7.2,1
tt0238763,7.2,0
tt0238763,7.2,1
tt0238763,7.2,1
tt0238763,7.2,1
tt0238763,7.2,1
tt0233032,7.2,1
tt0428092,6.3,1
tt0475185,5.5,1
tt0475185,5.5,1
tt0475185,5.5,1
tt0475185,5.5,1
tt0475185,5.5,1
tt0421092,7.7,2
tt0421092,7.7,3
tt0421092,7.7,2
tt0421092,7.7,2
tt0421092,7.7,4
tt0421092,7.7,2
tt0421092,7.7,2
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0458249,7.5,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0076984,7.1,1
tt0407362,8.7,1
tt0407362,8.7,1
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,1
tt0407362,8.7,2
tt0407362,8.7,1
tt0407362,8.7,1
tt0084982,6.6,1
tt0084982,6.6,1
tt0084982,6.6,1
tt0084982,6.6,1
tt0210405,7.3,2
tt0210405,7.3,2
tt0210405,7.3,2
tt0210405,7.3,2
tt0210405,7.3,3
tt0210405,7.3,3
tt0210405,7.3,1
tt0210405,7.3,3
tt0210405,7.3,3
tt0210405,7.3,3
tt0210405,7.3,1
tt0210405,7.3,2
tt0210405,7.3,3
tt0210405,7.3,3
tt0210405,7.3,2
tt0210405,7.3,3
tt0210405,7.3,3
tt0210405,7.3,2
tt0210405,7.3,3
tt0210405,7.3,2
tt0210405,7.3,2
tt0210405,7.3,1
tt0210405,7.3,1
tt0105949,4.3,4
tt0105949,4.3,6
tt0105949,4.3,4
tt0105949,4.3,4
tt0105949,4.3,5
tt0105949,4.3,6
tt0105949,4.3,6
tt0105949,4.3,6
tt0105949,4.3,4
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,2
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,1
tt0111892,3.9,2
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0096542,5.2,11
tt0466345,8.5,1
tt0466345,8.5,1
tt0466345,8.5,1
tt0466345,8.5,1
tt0466345,8.5,1
tt0466345,8.5,1
tt0466345,8.5,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0055661,7.8,1
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,18
tt0066630,7.1,16
tt0066630,7.1,16
tt0066630,7.1,14
tt0066630,7.1,14
tt0066630,7.1,15
tt0066630,7.1,4
tt0066630,7.1,8
tt0066630,7.1,12
tt0066630,7.1,15
tt0066630,7.1,16
tt0066630,7.1,17
tt0066630,7.1,19
tt0066630,7.1,16
tt0066630,7.1,15
tt0066630,7.1,19
tt0066630,7.1,17
tt0066630,7.1,14
tt0066630,7.1,3
tt0066630,7.1,18
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,15
tt0066630,7.1,16
tt0066630,7.1,16
tt0066630,7.1,19
tt0066630,7.1,17
tt0066630,7.1,18
tt0066630,7.1,18
tt0066630,7.1,18
tt0066630,7.1,8
tt0066630,7.1,16
tt0066630,7.1,15
tt0066630,7.1,17
tt0066630,7.1,16
tt0066630,7.1,19
tt0066630,7.1,14
tt0066630,7.1,18
tt0066630,7.1,18
tt0066630,7.1,16
tt0066630,7.1,18
tt0066630,7.1,18
tt0066630,7.1,16
tt0066630,7.1,16
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,17
tt0066630,7.1,18
tt0066630,7.1,15
tt0066630,7.1,13
tt0072474,7.2,1
tt0072474,7.2,1
tt0072474,7.2,1
tt0173664,6.8,4
tt0457224,6.8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0066631,8,1
tt0115108,8.2,3
tt0115108,8.2,3
tt0115108,8.2,3
tt0115108,8.2,3
tt0115108,8.2,2
tt0115108,8.2,2
tt0115108,8.2,2
tt0115108,8.2,2
tt0187621,8,2
tt0187621,8,2
tt0187621,8,2
tt0187621,8,1
tt0187621,8,1
tt0187621,8,2
tt0187621,8,2
tt0187621,8,1
tt0187621,8,2
tt0187621,8,1
tt0187621,8,1
tt0268175,7.3,1
tt0268175,7.3,1
tt0268175,7.3,1
tt0268175,7.3,1
tt0268175,7.3,1
tt0268175,7.3,1
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,2
tt0215392,6.4,1
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,2
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,1
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,1
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,2
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,2
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,3
tt0215392,6.4,1
tt0215392,6.4,3
tt0215392,6.4,2
tt0215392,6.4,2
tt0215392,6.4,2
tt0169416,7.4,1
tt0169416,7.4,1
tt0169416,7.4,1
tt0169416,7.4,1
tt0169416,7.4,1
tt0364834,6.7,0
tt0360246,5.5,0
tt0360246,5.5,0
tt0198059,6.6,1
tt0198059,6.6,1
tt0198059,6.6,0
tt0299261,8,1
tt0299261,8,1
tt0299261,8,1
tt0299261,8,1
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0299261,8,2
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0406398,5.9,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0367284,8.4,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0231013,6.1,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0239161,8.8,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0460624,7.1,1
tt0421294,3.2,1
tt0421294,3.2,1
tt0421294,3.2,1
tt0421294,3.2,1
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,3
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,1
tt0092319,7.1,3
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,3
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,1
tt0092319,7.1,3
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,2
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,1
tt0092319,7.1,2
tt0092319,7.1,3
tt0092319,7.1,2
tt0092319,7.1,2
tt0243055,6.2,0
tt0105950,7.5,2
tt0105950,7.5,7
tt0105950,7.5,5
tt0105950,7.5,3
tt0105950,7.5,7
tt0105950,7.5,4
tt0105950,7.5,5
tt0105950,7.5,5
tt0105950,7.5,5
tt0174378,7.3,3
tt0174378,7.3,6
tt0174378,7.3,6
tt0174378,7.3,1
tt0174378,7.3,6
tt0174378,7.3,2
tt0174378,7.3,5
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,3
tt0174378,7.3,2
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,6
tt0174378,7.3,1
tt0174378,7.3,5
tt0174378,7.3,5
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,6
tt0174378,7.3,6
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,3
tt0174378,7.3,1
tt0174378,7.3,3
tt0174378,7.3,2
tt0174378,7.3,4
tt0174378,7.3,4
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,3
tt0174378,7.3,2
tt0174378,7.3,4
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,1
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,1
tt0174378,7.3,1
tt0174378,7.3,1
tt0174378,7.3,6
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,2
tt0174378,7.3,1
tt0174378,7.3,5
tt0174378,7.3,3
tt0174378,7.3,2
tt0174378,7.3,5
tt0174378,7.3,2
tt0174378,7.3,3
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,5
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,1
tt0174378,7.3,4
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,3
tt0174378,7.3,4
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,1
tt0174378,7.3,1
tt0174378,7.3,1
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,6
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,5
tt0174378,7.3,6
tt0174378,7.3,2
tt0174378,7.3,6
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,1
tt0174378,7.3,4
tt0174378,7.3,1
tt0174378,7.3,5
tt0174378,7.3,5
tt0174378,7.3,2
tt0174378,7.3,4
tt0174378,7.3,4
tt0174378,7.3,3
tt0174378,7.3,4
tt0174378,7.3,5
tt0174378,7.3,2
tt0174378,7.3,5
tt0174378,7.3,3
tt0174378,7.3,5
tt0174378,7.3,3
tt0174378,7.3,2
tt0174378,7.3,2
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,3
tt0174378,7.3,4
tt0174378,7.3,3
tt0174378,7.3,1
tt0174378,7.3,6
tt0174378,7.3,4
tt0174378,7.3,3
tt0174378,7.3,6
tt0174378,7.3,3
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0298620,2.8,0
tt0302075,6.9,5
tt0302075,6.9,0
tt0302075,6.9,0
tt0302075,6.9,1
tt0460626,7.2,1
tt0460626,7.2,1
tt0460626,7.2,1
tt0460626,7.2,1
tt0460626,7.2,1
tt0460626,7.2,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0305000,6.7,1
tt0294012,7.9,2
tt0294012,7.9,2
tt0294012,7.9,2
tt0294012,7.9,3
tt0294012,7.9,3
tt0294012,7.9,3
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0126144,6.7,1
tt0096543,7.4,1
tt0118267,5.5,0
tt0061236,5,1
tt0199356,8,1
tt0199356,8,2
tt0199356,8,2
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,2
tt0199356,8,2
tt0199356,8,2
tt0199356,8,2
tt0199356,8,2
tt0199356,8,2
tt0199356,8,2
tt0199356,8,1
tt0199356,8,2
tt0199356,8,1
tt0199356,8,2
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,1
tt0199356,8,2
tt0199356,8,1
tt0199356,8,1
tt0199356,8,2
tt0199356,8,1
tt0199356,8,2
tt0199356,8,2
tt0199356,8,1
tt0199356,8,1
tt0199356,8,2
tt0199356,8,1
tt0199356,8,2
tt0158491,7.9,0
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0051253,7.7,1
tt0159156,7.5,2
tt0159156,7.5,2
tt0159156,7.5,3
tt0159156,7.5,5
tt0159156,7.5,3
tt0159156,7.5,1
tt0159156,7.5,4
tt0159156,7.5,8
tt0159156,7.5,3
tt0159156,7.5,3
tt0159156,7.5,1
tt0159156,7.5,5
tt0159156,7.5,1
tt0159156,7.5,4
tt0159156,7.5,4
tt0159156,7.5,6
tt0159156,7.5,0
tt0159156,7.5,1
tt0159156,7.5,2
tt0159156,7.5,4
tt0159156,7.5,1
tt0159156,7.5,5
tt0159156,7.5,8
tt0159156,7.5,1
tt0159156,7.5,1
tt0159156,7.5,5
tt0159156,7.5,5
tt0159156,7.5,4
tt0159156,7.5,1
tt0159156,7.5,1
tt0159156,7.5,1
tt0159156,7.5,2
tt0159156,7.5,2
tt0159156,7.5,1
