parentTconst,seasonNumber
tt1169951,1
tt0846838,1
tt5251198,3
tt1686687,0
tt0239195,3
tt0088621,18
tt0806910,1
tt0806910,1
tt1686687,0
tt0092322,0
tt0092322,0
tt0346197,0
tt0275822,0
tt0092322,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0815352,0
tt5955168,1
tt3805856,0
tt0985040,2
tt1382578,1
tt0199214,2
tt0896232,0
tt0463399,0
tt0364151,6
tt0214361,0
tt0115208,1
tt0287857,4
tt1141678,1
tt0896232,0
tt0159876,30
tt0985040,11
tt0364151,16
tt0106078,3
tt0312084,3
tt0907694,1
tt0297626,2
tt0806910,1
tt1686687,0
tt0207932,1
tt0880565,1
tt3776668,9
tt3776668,1
tt3776668,5
tt3776668,8
tt3776668,6
tt0094416,14
tt0047702,1
tt3654312,0
tt1063369,1
tt0255726,1
tt0255726,1
tt0255726,0
tt0046593,30
tt0165592,7
tt1063369,1
tt0202179,15
tt0463399,0
tt0287857,4
tt0988820,1
tt0988820,1
tt1141678,1
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt1049304,6
tt0165592,10
tt0159876,22
tt0806901,10
tt0806901,1
tt0364151,6
tt0297626,4
tt1092047,1
tt0497480,6
tt0046593,30
tt0926182,0
tt0165042,5
tt0914702,6
tt0165592,6
tt1092047,1
tt0178131,3
tt0123338,24
tt0149439,0
tt0149439,0
tt0094416,14
tt0463399,4
tt0218768,1
tt0463399,0
tt0165592,14
tt0463399,0
tt0262155,1
tt0262155,1
tt0224861,2
tt0463399,0
tt0159876,20
tt0463399,0
tt0159876,21
tt0463399,0
tt0218768,2
tt0364151,6
tt0176357,10
tt0988820,1
tt0988820,1
tt0218768,0
tt0159876,21
tt1780701,0
tt0985040,8
tt0463399,0
tt0985040,7
tt0463399,0
tt0364151,6
tt0159876,0
tt0159876,21
tt0364151,6
tt0202179,18
tt0267163,1
tt0202179,19
tt1289479,0
tt0335704,2
tt0985040,5
tt0388574,0
tt0874686,1
tt0486531,5
tt0159876,0
tt0176357,10
tt0463399,5
tt1092047,1
tt1092047,1
tt0176357,12
tt0045449,3
tt0985040,10
tt0075471,5
tt1601974,6
tt0985040,9
tt4674754,0
tt0283707,0
tt0075471,9
tt0149439,0
tt0133302,14
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0075471,8
tt0202179,23
tt1063369,1
tt0159876,0
tt0815353,0
tt0092322,0
tt0497480,2
tt0159876,23
tt0075471,7
tt2979006,0
tt1074298,2
tt0149439,0
tt0159876,22
tt0319967,0
tt0318224,37
tt0176357,3
tt0094484,7
tt0176357,12
tt0202179,1
tt0896232,0
tt0202179,22
tt0335704,20
tt0463399,6
tt0075471,9
tt0159876,24
tt0820333,1
tt0159876,21
tt0165592,10
tt0202179,22
tt0167644,1
tt0167585,1
tt0090594,1
tt0165042,21
tt0463399,0
tt0364151,10
tt0092322,0
tt0159876,22
tt0159876,24
tt0463399,0
tt0133302,14
tt0364151,9
tt0364151,9
tt0989192,0
tt0985040,11
tt0806910,1
tt0335704,19
tt0046637,2
tt0159876,24
tt0159876,22
tt0132666,44
tt0121027,11
tt0121027,20
tt0121027,12
tt0335704,18
tt0199184,0
tt0239195,3
tt0159876,23
tt0806910,1
tt0806910,1
tt0108835,12
tt0364151,9
tt0202179,24
tt1780701,0
tt1092047,1
tt1092047,1
tt0768816,0
tt0768816,0
tt0133302,13
tt0052511,1
tt0159876,23
tt3776668,4
tt3776668,12
tt3776668,13
tt0075471,4
tt1043408,2
tt0133302,15
tt0335704,21
tt0159876,26
tt0463399,0
tt0108961,0
tt0267160,1
tt0159876,26
tt0094416,9
tt0335632,4
tt0133302,16
tt0094416,10
tt0896232,0
tt0896232,0
tt0202179,4
tt0176357,1
tt0298665,7
tt0159876,26
tt0159876,25
tt0943525,0
tt0159876,26
tt0202179,5
tt0165592,4
tt0806901,31
tt0806901,2
tt0463399,2
tt0281488,0
tt0200358,41
tt0914702,4
tt0806910,1
tt0094416,10
tt1780701,0
tt0386989,0
tt0133302,15
tt0159876,27
tt0297626,5
tt0202179,4
tt3883698,0
tt0275822,9
tt0990935,4
tt5567202,1
tt0340474,0
tt0799870,1
tt0896232,0
tt1616357,1
tt0897329,3
tt0897329,3
tt0159876,30
tt0463399,0
tt0088621,18
tt0806910,1
tt0985040,6
tt0331805,2
tt0283707,0
tt0985040,2
tt0108749,9
tt0820333,1
tt0896232,0
tt0896232,0
tt0985040,4
tt0094416,15
tt0806901,31
tt0806901,31
tt0969784,1
tt0166909,2
tt0118363,3
tt0400021,0
tt1213665,1
tt0806910,1
tt1369743,0
tt0165592,14
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0200358,36
tt1063369,1
tt0041023,4
tt0224861,0
tt0969784,1
tt0167644,1
tt0132666,44
tt0806901,31
tt0820333,3
tt0061241,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0477545,3
tt0896680,1
tt0896681,1
tt0896681,1
tt0275822,0
tt0275822,0
tt0275822,0
tt0108961,0
tt0092322,0
tt1229284,1
tt0118273,2
tt0313093,1
tt0108961,0
tt0486531,5
tt0046593,8
tt0159876,21
tt0896232,0
tt0896232,0
tt0896232,0
tt0889408,1
tt0202179,23
tt0931229,1
tt0931229,1
tt0186766,1
tt0186766,1
tt0186766,1
tt0186766,1
tt0186766,1
tt0806901,4
tt0088621,18
tt0768816,1
tt0068132,2
tt0186766,1
tt0186766,1
tt0165042,1
tt0166458,4
tt0177458,7
tt1043199,2
tt0224861,0
tt0224861,2
tt0202179,2
tt0165592,8
tt0348892,0
tt0346348,0
tt1287866,0
tt4455700,1
tt0377256,1
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt3369764,0
tt0463399,1
tt0318224,37
tt0287857,3
tt0181266,1
tt0075471,5
tt0075471,1
tt0075471,2
tt3797766,0
tt0111996,1
tt0200358,33
tt3776668,4
tt0112239,3
tt0320038,1
tt0094416,3
tt0092322,0
tt1916275,0
tt1916275,0
tt0270639,0
tt0057775,0
tt0390783,6
tt0889263,1
tt1063369,1
tt1063369,1
tt1063369,1
tt1063369,1
tt0463399,0
tt0368478,0
tt1397120,1
tt0346348,0
tt0207932,1
tt1511543,6
tt3776668,15
tt3776668,8
tt0989125,4
tt0094416,9
tt0277509,1
tt0335704,3
tt0989125,5
tt2414042,0
tt0989125,3
tt0989125,2
tt1686687,0
tt0242203,4
tt0121027,23
tt0989125,8
tt0343230,1
tt0927664,1
tt0927664,1
tt0927664,1
tt0989125,6
tt0441950,8
tt0861749,3
tt0989125,4
tt0989125,4
tt0907694,1
tt1659182,1
tt0165042,4
tt0334871,3
tt0989125,5
tt0207932,1
tt0207932,1
tt1037716,0
tt3776668,13
tt3776668,8
tt3776668,5
tt0287857,1
tt0075471,3
tt1043090,0
tt0166458,5
tt0985040,1
tt1049304,5
tt1049304,4
tt5567202,1
tt5567202,1
tt5567202,1
tt0889263,1
tt0889263,1
tt0896664,1
tt0896664,1
tt0348892,0
tt0795174,15
tt0115122,1
tt0115122,1
tt0115122,1
tt0080231,1
tt0294064,0
tt1049304,4
tt0815352,0
tt0920489,4
tt0463399,5
tt0165592,14
tt0147760,7
tt0147760,7
tt0147760,7
tt0463399,0
tt0874534,1
tt1049304,5
tt2293681,1
tt1049304,6
tt1049304,7
tt0165592,13
tt0297626,10
tt0287857,1
tt0165592,12
tt0098929,3
tt0092322,0
tt0463399,6
tt0159876,31
tt0166458,5
tt0762803,7
tt0069620,5
tt1049304,5
tt0846838,1
tt0463399,2
tt0112182,1
tt0806910,1
tt0896679,1
tt1092047,1
tt1092047,1
tt0166458,6
tt0896681,1
tt0092322,0
tt0092322,0
tt0275822,0
tt0275822,0
tt0275822,2
tt0920489,4
tt0075471,3
tt0889408,1
tt0144050,10
tt0896232,0
tt0896232,0
tt0386213,1
tt0234830,1
tt0463399,0
tt3797766,0
tt0362357,1
tt1528548,6
tt0069620,5
tt0092322,0
tt0396958,1
tt0396958,1
tt0396958,1
tt0396958,1
tt0396958,1
tt0396958,1
tt0396958,1
tt0396958,1
tt0793361,10
tt0202179,15
tt0207932,1
tt1092047,1
tt1092047,1
tt0985040,4
tt0463399,0
tt0920489,4
tt1686687,0
tt0375390,0
tt0463399,6
tt0463399,2
tt2309461,1
tt0806901,14
tt3673792,0
tt0092322,0
tt0358883,1
tt0334871,1
tt0806910,1
tt0806901,32
tt0429290,12
tt1511543,5
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt5567202,1
tt5567202,1
tt0815352,0
tt0815352,0
tt0920489,4
tt0202179,7
tt0426772,1
tt3673792,0
tt2293681,1
tt0052511,1
tt0341718,0
tt1528548,7
tt1686687,0
tt0990935,2
tt0200358,35
tt5567202,1
tt0815352,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0364151,17
tt1519943,0
tt0066213,1
tt0861749,3
tt0861749,5
tt0861749,8
tt0861749,4
tt0094416,15
tt0861749,3
tt0094416,15
tt0806901,24
tt0364151,17
tt3055314,0
tt0167606,1
tt0861749,8
tt0880565,1
tt0112239,3
tt0075471,7
tt0084978,1
tt0861749,4
tt0849411,0
tt0815352,0
tt0202179,15
tt0075471,2
tt0202179,16
tt0075471,10
tt0075471,7
tt0202179,14
tt1043408,1
tt0861749,4
tt0176357,5
tt1049304,8
tt1686687,0
tt0075471,9
tt0176357,3
tt0202179,15
tt0246619,0
tt1015569,2
tt1780701,0
tt1008628,1
tt0075471,6
tt0159876,0
tt3805856,0
tt0463399,3
tt0815352,0
tt0815353,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0815352,0
tt0147760,7
tt0441831,1
tt0985264,1
tt3782658,0
tt3805856,0
tt0075471,1
tt0841927,1
tt0841927,1
tt0841927,1
tt0046593,4
tt0907694,1
tt0125644,1
tt0847709,1
tt0768816,1
tt3776668,2
tt3776668,11
tt0487276,0
tt0298665,12
tt0176095,6
tt0092322,0
tt0312085,1
tt0098889,1
tt0199184,0
tt0048845,30
tt0218768,2
tt0341798,3
tt0463399,0
tt1063369,1
tt0294064,0
tt0815353,0
tt0161126,10
tt0222545,1
tt0222545,1
tt0989125,3
tt0463399,0
tt0161126,10
tt0132666,44
tt0177455,0
tt0161126,14
tt0463399,0
tt0389571,0
tt0202179,12
tt1229946,12
tt0218768,2
tt0896232,0
tt0896232,0
tt0092322,0
tt0341777,1
tt0218768,2
tt1616357,1
tt0165042,27
tt0161126,10
tt0077076,23
tt0248645,2
tt1403933,1
tt0096697,1
tt0046593,25
tt3782658,0
tt0121027,25
tt0927691,0
tt0161126,10
tt0860267,1
tt0207932,1
tt0202206,0
tt0806910,1
tt3782658,0
tt0167732,0
tt1049304,8
tt0446859,2
tt0176357,2
tt3776668,13
tt3776668,2
tt3776668,9
tt3776668,6
tt3776668,1
tt3776668,2
tt3776668,1
tt3776668,2
tt3776668,3
tt0177455,0
tt3805856,0
tt0270792,3
tt0821065,9
tt0224861,2
tt3805856,0
tt0106078,1
tt0907694,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0207932,1
tt0364151,17
tt0463399,0
tt0497071,1
tt0821060,1
tt0050013,1
tt0115122,1
tt4952142,0
tt1686687,0
tt1780701,0
tt1213665,1
tt0042141,5
tt0297626,3
tt0896232,0
tt0896232,0
tt0896232,0
tt0165592,4
tt0159876,31
tt0167644,1
tt0167644,1
tt0809273,0
tt1686687,0
tt0096658,7
tt0874686,1
tt0881381,1
tt0806910,1
tt1686687,0
tt0112239,1
tt0408403,1
tt1213665,1
tt0881381,1
tt0821065,5
tt0463399,0
tt3797766,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0046593,2
tt1686687,0
tt0334871,2
tt0334871,3
tt0357400,1
tt0790397,1
tt0312093,2
tt0486531,0
tt0050013,3
tt0390783,9
tt0463399,0
tt0202179,4
tt3782710,0
tt0159876,31
tt1686687,0
tt0050013,2
tt0200358,40
tt0130416,2
tt1616357,1
tt0806901,32
tt0806901,32
tt0390783,9
tt0050013,1
tt0338411,1
tt1049304,4
tt0874684,1
tt0242203,4
tt0200379,0
tt0860267,1
tt0390783,9
tt0353055,0
tt0284718,2
tt2591584,0
tt1686687,0
tt3782658,0
tt1686687,0
tt0132666,45
tt3662072,0
tt0815353,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0384776,0
tt2591584,0
tt0159876,31
tt1686687,0
tt1916275,0
tt0907694,1
tt0338411,1
tt0166423,6
tt0088621,17
tt0088621,17
tt0806910,1
tt1686687,0
tt0242203,4
tt1686687,0
tt0354342,0
tt0965701,1
tt0497480,3
tt0497480,3
tt0497480,4
tt3662072,0
tt0463399,5
tt0896232,0
tt3662072,0
tt0883777,0
tt1179310,0
tt0167644,1
tt1784086,1
tt0463399,0
tt1686687,0
tt0463399,0
tt0896680,1
tt0463399,0
tt0046637,1
tt0112239,3
tt1686687,0
tt0463399,0
tt1063369,1
tt0497480,2
tt1686687,0
tt1390697,1
tt1519943,0
tt0896232,0
tt3797766,0
tt1369743,0
tt1686687,0
tt0463399,4
tt0081933,1
tt0176357,1
tt0172026,1
tt3662072,0
tt0092322,0
tt1063369,1
tt1063369,1
tt0092322,0
tt1781127,0
tt0841929,1
tt0492513,0
tt0841929,1
tt0926182,0
tt0364151,5
tt0841929,1
tt0820333,4
tt0841929,1
tt3673792,0
tt0348892,0
tt1015563,2
tt0841929,1
tt0352084,0
tt0202206,0
tt0806901,32
tt1780701,0
tt1124022,0
tt0907694,1
tt2843908,0
tt0260651,1
tt0841929,1
tt3782710,0
tt1686687,0
tt0841929,1
tt0806910,1
tt0806910,1
tt2591584,0
tt0346237,31
tt0165592,10
tt0498964,2
tt0212699,8
tt1179310,0
tt0820333,5
tt1686687,0
tt1213665,1
tt1399159,0
tt1399159,0
tt0790397,2
tt0178131,4
tt0212698,4
tt0463399,3
tt0341800,0
tt0809273,0
tt0881381,1
tt0364151,17
tt0806904,1
tt0172046,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0889263,1
tt0463399,0
tt0115122,1
tt1612961,1
tt0497480,7
tt0831400,3
tt0108749,9
tt0108749,9
tt0108749,9
tt0985040,6
tt1390697,1
tt0045395,10
tt0202179,13
tt0988820,2
tt0896232,0
tt0896232,0
tt1780701,0
tt1686687,0
tt0165042,15
tt1616357,1
tt0214343,0
tt0092322,0
tt0806901,32
tt0297621,3
tt0196262,0
tt0874684,1
tt0088621,19
tt0088621,19
tt0806910,1
tt1605494,1
tt0463399,0
tt0092322,0
tt0115122,1
tt0202179,2
tt0346237,31
tt0463399,0
tt0446859,1
tt1063369,1
tt0281488,0
tt0167644,1
tt0412113,1
tt0092322,0
tt0092322,0
tt0092322,0
tt1780701,0
tt0275822,9
tt0463399,0
tt0463399,5
tt0446859,1
tt0106078,3
tt0938493,1
tt0806901,5
tt0103520,12
tt1134887,1
tt0927691,1
tt0927691,1
tt0927691,1
tt0927691,1
tt0927691,0
tt0927691,0
tt0927691,0
tt0927691,0
tt0927691,0
tt0927691,0
tt0927691,0
tt0366021,1
tt0088621,13
tt0075471,1
tt0446859,1
tt0207932,1
tt0446859,1
tt0092322,0
tt0821060,1
tt0310767,1
tt0497480,7
tt0200358,12
tt1686687,0
tt0318220,6
tt0907688,1
tt0408403,1
tt0907824,1
tt1686687,0
tt0186766,1
tt0186766,1
tt0891405,1
tt0891405,1
tt4652642,1
tt0364151,13
tt0463399,0
tt0874686,1
tt0239195,4
tt0239195,5
tt0806910,1
tt0806910,1
tt0790397,1
tt0112239,1
tt0112239,3
tt0279591,1
tt0874534,1
tt0896232,0
tt0463399,1
tt0294064,0
tt1063369,1
tt0762803,7
tt0235918,3
tt0896232,0
tt0896232,0
tt0094416,5
tt0159876,30
tt1043199,4
tt0086699,7
tt0874686,1
tt0202179,7
tt0233120,0
tt0364151,4
tt0400037,1
tt0367344,1
tt1043090,0
tt1511543,7
tt0092322,0
tt0288347,0
tt0058853,1
tt0202179,10
tt0075471,7
tt0224861,2
tt0297626,6
tt0075471,3
tt0463399,2
tt0380124,1
tt0096657,1
tt0408403,1
tt0408403,1
tt0149314,4
tt0463399,7
tt0463399,0
tt0338411,1
tt0075471,2
tt0075471,1
tt0094416,14
tt0075471,1
tt0447779,0
tt0200358,32
tt0096695,2
tt0092322,0
tt2591584,0
tt0288347,0
tt3662072,0
tt1686687,0
tt0835398,1
tt1399145,0
tt0874534,1
tt3748852,1
tt0299302,2
tt0299302,4
tt2897576,1
tt1686687,0
tt0300792,2
tt0165592,13
tt3662072,0
tt3748852,1
tt3654312,0
tt0806901,32
tt3662072,0
tt0353055,0
tt1628029,0
tt1628029,0
tt0353055,0
tt1628029,0
tt0353055,0
tt1628029,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0806910,1
tt1686687,0
tt0318220,7
tt0297626,5
tt4674754,0
tt0103356,11
tt0092322,0
tt0275822,0
tt0280239,0
tt0364151,19
tt1686687,0
tt1686687,0
tt0497480,3
tt0497480,5
tt0335704,20
tt0446859,1
tt1399145,0
tt0092322,0
tt0898240,1
tt1229946,14
tt0463399,0
tt0896232,0
tt0896232,0
tt0896232,0
tt1686687,0
tt3662072,0
tt2591584,0
tt1686687,0
tt0200358,40
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0177455,0
tt0446859,1
tt0149314,7
tt0806910,1
tt0446859,1
tt4674754,0
tt0092322,0
tt0310767,1
tt0310767,1
tt3662072,0
tt0896667,3
tt1399145,0
tt1399145,0
tt2591584,0
tt0108810,2
tt2591584,0
tt0057751,1
tt1686687,0
tt1686687,0
tt0370227,1
tt0762803,8
tt0388574,0
tt3662072,0
tt0353055,0
tt0353055,0
tt0353055,0
tt1686687,0
tt3662072,0
tt0092322,0
tt0092322,0
tt0485176,0
tt1686687,0
tt3662072,0
tt1229946,13
tt1229946,7
tt1229946,14
tt0167614,0
tt1686687,0
tt0165592,10
tt0346222,1
tt1729107,1
tt0485176,0
tt1605494,1
tt0331805,1
tt0177455,0
tt0370105,2
tt0270792,4
tt3797766,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0463399,0
tt0154053,0
tt0906366,1
tt1229946,14
tt0463399,0
tt0463399,0
tt0341915,0
tt1229946,15
tt0281488,0
tt0806910,1
tt0806910,1
tt0806910,1
tt0092322,0
tt0202179,18
tt0094416,4
tt0849411,0
tt0149439,0
tt0202179,10
tt1686687,0
tt0906366,0
tt0463399,0
tt0149439,0
tt3662072,0
tt0463399,3
tt0094416,15
tt0880565,1
tt0092322,0
tt0092322,0
tt1686687,0
tt0852610,1
tt0852610,1
tt0852610,1
tt0852610,1
tt0852610,1
tt0852610,1
tt0852610,1
tt1229946,0
tt0092322,0
tt0092322,0
tt0485176,0
tt1686687,0
tt0224861,2
tt0933880,0
tt1686687,0
tt1313062,1
tt0212698,4
tt0168286,3
tt1049304,2
tt0167644,1
tt0806910,1
tt0756176,0
tt4505410,1
tt0497480,3
tt0896667,4
tt0840891,10
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0353055,0
tt0806910,1
tt0806910,1
tt0313144,0
tt0896679,1
tt0762803,7
tt0165592,9
tt1520788,1
tt4505410,1
tt0092322,0
tt0934339,1
tt0075471,8
tt0988820,2
tt0791374,1
tt0324924,0
tt0200358,7
tt0897329,4
tt0117248,1
tt0312093,3
tt0297621,5
tt0092322,0
tt0092322,0
tt0092322,0
tt0159876,0
tt1686687,0
tt0094416,10
tt0164285,1
tt0200358,8
tt0463399,0
tt1686687,0
tt0094416,16
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,17
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,0
tt0275822,9
tt0275822,0
tt0275822,0
tt0275822,0
tt0159876,25
tt0463399,0
tt1069278,0
tt0896232,0
tt0200358,39
tt0806901,32
tt0806901,32
tt0790397,2
tt0880565,1
tt0275822,0
tt0202179,16
tt0075471,10
tt0202179,10
tt0262166,1
tt0202179,8
tt0318902,7
tt0275822,0
tt0133302,20
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0275822,0
tt1090808,0
tt1686687,0
tt1686687,0
tt1686687,0
tt1090808,0
tt0176095,7
tt0787986,0
tt1049304,6
tt0318220,10
tt0840891,10
tt1043199,3
tt0762803,7
tt1012950,3
tt0202179,17
tt1049304,4
tt1012950,4
tt0382485,0
tt0202179,19
tt0202179,15
tt0133302,19
tt0117248,1
tt0790397,2
tt0896681,1
tt0896681,1
tt0202179,11
tt0202179,8
tt0092322,0
tt0165592,1
tt0835398,1
tt0835398,1
tt0835398,1
tt0896232,0
tt0896232,0
tt0896232,0
tt0463399,7
tt0165592,1
tt0806910,1
tt0806910,1
tt0985040,12
tt0390783,10
tt0092322,0
tt0092322,0
tt0275822,0
tt0348811,9
tt0985264,0
tt1213665,1
tt0409570,1
tt0896232,0
tt0896232,0
tt0896232,0
tt0806901,33
tt0806910,1
tt0806910,1
tt0934339,1
tt1043090,0
tt0914702,9
tt1063369,1
tt0497480,8
tt0806901,33
tt0229927,0
tt0420466,2
tt1686687,0
tt0108749,10
tt0463399,0
tt1229946,14
tt1043199,5
tt0202179,8
tt0133302,20
tt0364151,16
tt1043199,5
tt0202179,7
tt3673792,0
tt0420466,1
tt0880565,1
tt0202179,3
tt0161126,13
tt0463399,0
tt0861749,5
tt0806910,1
tt0806910,1
tt0806910,1
tt0790397,1
tt0115122,1
tt1780701,0
tt0202179,7
tt0202179,6
tt0328055,1
tt0806910,1
tt0806910,1
tt0075471,1
tt1781127,0
tt0989788,6
tt3793732,0
tt0364151,18
tt0275822,6
tt0275822,0
tt0275822,1
tt0275822,0
tt1063369,1
tt1063369,1
tt1063369,1
tt0463399,0
tt0985040,7
tt2293681,1
tt1229946,15
tt0446859,1
tt0167614,0
tt0896232,0
tt0463399,7
tt0907694,1
tt0146386,0
tt0806910,1
tt0907700,1
tt0907700,1
tt0092322,0
tt0388574,0
tt3782710,0
tt3797766,0
tt0167614,0
tt0043208,6
tt0896232,0
tt0094416,12
tt0408422,1
tt0096552,0
tt0806910,1
tt1399159,0
tt0896679,1
tt2591584,0
tt0364151,18
tt0389580,0
tt3782658,0
tt6493630,0
tt0896667,3
tt0931193,1
tt0386934,1
tt0809273,0
tt0498953,0
tt0806910,1
tt0806910,1
tt0092322,0
tt0092322,0
tt0275822,0
tt0115122,1
tt0115122,1
tt0364151,18
tt0094416,17
tt0896232,0
tt0896232,0
tt0896232,0
tt0328055,1
tt0202179,8
tt0874686,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0077079,1
tt0392948,2
tt0963382,1
tt0264972,0
tt0896232,0
tt0861749,3
tt0094416,17
tt0297626,10
tt0806910,1
tt0159876,29
tt0207932,1
tt0088621,12
tt0088621,10
tt0167644,1
tt0094416,16
tt0861749,14
tt0920505,1
tt0920505,1
tt0920505,1
tt0841927,1
tt0345667,1
tt3797766,0
tt0202179,5
tt0202179,2
tt0300745,1
tt0088621,11
tt0806910,1
tt0298665,2
tt1213665,1
tt0092322,0
tt0821060,1
tt0117248,1
tt0318220,7
tt0806904,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0207932,1
tt0117248,1
tt3776668,7
tt0094525,9
tt0420400,47
tt0092322,0
tt0092322,0
tt0092322,0
tt0821065,5
tt0346237,23
tt0346237,24
tt0346237,23
tt0346237,25
tt0346237,27
tt0117248,1
tt0463399,0
tt1594770,1
tt0057775,0
tt1019700,0
tt2392446,0
tt0094525,9
tt0348811,7
tt0907694,1
tt1363325,0
tt0121027,22
tt0121027,18
tt0121027,26
tt0806910,1
tt0907700,1
tt0221728,1
tt0221728,1
tt0092312,4
tt0092312,5
tt0092312,5
tt0385370,0
tt0385370,0
tt0350386,1
tt0350386,1
tt0350386,1
tt0350386,1
tt0350386,1
tt0115088,14
tt0497066,0
tt0055657,1
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,2
tt0055657,2
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,1
tt0055657,1
tt0055657,1
tt0055657,3
tt0055657,1
tt0055657,1
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,3
tt0055657,1
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,1
tt0055657,3
tt0055657,1
tt0055657,3
tt0055657,1
tt0055657,2
tt0055657,2
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,2
tt0055657,2
tt0055657,2
tt0055657,3
tt0055657,1
tt0055657,2
tt0055657,3
tt0055657,3
tt0055657,2
tt0055657,1
tt0055657,1
tt0055657,3
tt0055657,1
tt0055657,3
tt0055657,3
tt0055657,1
tt0055657,1
tt0055657,2
tt0055657,3
tt0055657,3
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,1
tt0055657,2
tt0055657,3
tt0055657,3
tt0055657,2
tt0055657,1
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,3
tt0055657,1
tt0055657,3
tt0055657,2
tt0055657,3
tt0055657,2
tt0118255,1
tt0075474,17
tt0075474,16
tt0075474,1
tt0075474,1
tt0088478,2
tt0094416,8
tt0094416,8
tt0076977,1
tt0103349,0
tt0173525,1
tt0173525,1
tt0173525,1
tt0229878,1
tt0103352,5
tt0235911,1
tt0127990,1
tt0127990,1
tt0127990,1
tt0127990,1
tt0127990,1
tt0182560,0
tt0182560,1
tt0182560,1
tt0182560,0
tt0182560,1
tt0182560,1
tt0182560,0
tt0182560,0
tt0283707,0
tt0283707,0
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0115105,3
tt0096542,5
tt0096542,5
tt0096542,10
tt0096542,1
tt0096542,7
tt0096542,5
tt0096542,6
tt0096542,6
tt0096542,9
tt0096542,10
tt0096542,7
tt0096542,6
tt0096542,10
tt0096542,9
tt0096542,10
tt0096542,2
tt0096542,1
tt0096542,2
tt0096542,4
tt0096542,8
tt0096542,9
tt0096542,10
tt0096542,7
tt0096542,9
tt0096542,2
tt0096542,7
tt0096542,8
tt0096542,4
tt0096542,8
tt0096542,9
tt0096542,7
tt0096542,4
tt0096542,4
tt0096542,8
tt0096542,9
tt0096542,9
tt0096542,1
tt0096542,1
tt0096542,3
tt0096542,5
tt0096542,6
tt0096542,8
tt0096542,9
tt0096542,9
tt0096542,9
tt0096542,9
tt0096542,9
tt0096542,1
tt0096542,1
tt0096542,9
tt0096542,8
tt0096542,1
tt0096542,2
tt0096542,6
tt0096542,4
tt0096542,3
tt0096542,10
tt0096542,5
tt0096542,10
tt0096542,5
tt0096542,6
tt0096542,6
tt0096542,6
tt0096542,9
tt0096542,8
tt0096542,9
tt0096542,2
tt0096542,6
tt0096542,10
tt0096542,7
tt0096542,7
tt0096542,4
tt0096542,7
tt0096542,1
tt0096542,10
tt0096542,8
tt0096542,6
tt0096542,1
tt0096542,6
tt0096542,5
tt0096542,8
tt0096542,6
tt0096542,9
tt0096542,7
tt0096542,10
tt0096542,5
tt0096542,2
